,date,channel,spend,impressions,clicks,conversions,revenue,Click Through Rate,Profit Per Ad,Conversion Rate,Return on Ad Spend,month
1753,2025-03-14,Facebook Ads,451.65,14634,549,45,1728.54,0.037515375153751536,1276.8899999999999,0.08196721311475409,3.827167054134839,2025-03
1754,2025-03-14,Instagram,303.56,2770,100,10,263.63,0.036101083032490974,-39.93000000000001,0.1,0.8684609302938463,2025-03
1755,2025-03-14,Email,93.88,3311,299,36,991.47,0.09030504379341589,897.59,0.12040133779264214,10.561035364294845,2025-03
1756,2025-03-15,Google Ads,559.1,12175,888,103,3561.21,0.07293634496919918,3002.11,0.11599099099099099,6.369540332677517,2025-03
1757,2025-03-15,Facebook Ads,258.66,10819,453,39,757.39,0.04187078288196691,498.72999999999996,0.08609271523178808,2.928129590968839,2025-03
1758,2025-03-15,Instagram,227.81,3625,144,12,445.28,0.039724137931034485,217.46999999999997,0.08333333333333333,1.9546112988894253,2025-03
1759,2025-03-15,Email,166.31,12145,1110,137,3886.79,0.09139563606422396,3720.48,0.12342342342342343,23.370753412302328,2025-03
1760,2025-03-16,Google Ads,499.13,10905,821,76,3956.4,0.07528656579550665,3457.27,0.0925700365408039,7.926592270550759,2025-03
1761,2025-03-16,Facebook Ads,157.04,6136,355,26,474.43,0.05785528031290743,317.39,0.07323943661971831,3.021077432501274,2025-03
1762,2025-03-16,Instagram,128.72,4220,229,17,467.87,0.054265402843601894,339.15,0.07423580786026202,3.634788688626476,2025-03
1763,2025-03-16,Email,106.09,10939,1164,206,8530.22,0.10640826400950727,8424.13,0.17697594501718214,80.40550476010934,2025-03
1764,2025-03-17,Google Ads,372.66,2275,120,12,550.29,0.05274725274725275,177.62999999999994,0.1,1.4766543229753661,2025-03
1765,2025-03-17,Facebook Ads,441.0,13455,382,25,548.78,0.028390932738758826,107.77999999999997,0.06544502617801047,1.2443990929705215,2025-03
1766,2025-03-17,Instagram,276.28,12203,826,76,804.61,0.0676882733753995,528.33,0.09200968523002422,2.912299116837991,2025-03
1767,2025-03-17,Email,172.03,10171,907,141,5339.27,0.08917510569265559,5167.240000000001,0.15545755237045203,31.036854037086556,2025-03
1768,2025-03-18,Google Ads,205.72,3087,196,34,824.46,0.06349206349206349,618.74,0.17346938775510204,4.0076803422127165,2025-03
1769,2025-03-18,Facebook Ads,482.79,12178,636,19,925.57,0.052225324355394974,442.78000000000003,0.029874213836477988,1.917127529567721,2025-03
1770,2025-03-18,Instagram,138.13,5852,271,31,782.1,0.04630895420369104,643.97,0.11439114391143912,5.662057482082097,2025-03
1771,2025-03-18,Email,56.08,6452,762,120,6705.24,0.11810291382517049,6649.16,0.15748031496062992,119.56562054208274,2025-03
1772,2025-03-19,Google Ads,357.41,14572,843,100,1098.11,0.05785067252264617,740.6999999999998,0.11862396204033215,3.0724098374415933,2025-03
1773,2025-03-19,Facebook Ads,434.47,8589,243,21,734.68,0.02829200139713587,300.2099999999999,0.08641975308641975,1.6909798144866157,2025-03
1774,2025-03-19,Instagram,352.26,8706,407,30,1325.65,0.04674936825178038,973.3900000000001,0.07371007371007371,3.7632714472264808,2025-03
1775,2025-03-19,Email,181.06,10128,1170,152,4165.44,0.11552132701421801,3984.3799999999997,0.12991452991452992,23.005854412901797,2025-03
1776,2025-03-20,Google Ads,455.72,3360,211,18,588.0,0.06279761904761905,132.27999999999997,0.08530805687203792,1.2902659527780216,2025-03
1777,2025-03-20,Facebook Ads,400.21,12967,609,50,2217.22,0.04696537364078044,1817.0099999999998,0.08210180623973727,5.5401414257514805,2025-03
1778,2025-03-20,Instagram,350.03,7599,398,27,354.28,0.052375312541123833,4.25,0.0678391959798995,1.0121418164157359,2025-03
1779,2025-03-20,Email,75.32,4746,487,60,1947.05,0.10261272650653182,1871.73,0.12320328542094455,25.8503717472119,2025-03
1780,2025-03-21,Google Ads,478.6,14843,856,95,5335.62,0.05767028228794718,4857.0199999999995,0.11098130841121495,11.148391140827412,2025-03
1781,2025-03-21,Facebook Ads,244.23,12634,376,29,421.6,0.029760962482190914,177.37000000000003,0.07712765957446809,1.7262416574540393,2025-03
1782,2025-03-21,Instagram,115.43,8127,512,21,1007.78,0.06299987695336533,892.3499999999999,0.041015625,8.730659274018885,2025-03
1783,2025-03-21,Email,99.26,2592,239,30,454.64,0.09220679012345678,355.38,0.12552301255230125,4.580294176909127,2025-03
1784,2025-03-22,Google Ads,314.28,7360,498,63,2197.4,0.06766304347826087,1883.1200000000001,0.12650602409638553,6.99185439735268,2025-03
1785,2025-03-22,Facebook Ads,438.87,6573,232,23,1313.68,0.03529590750038034,874.8100000000001,0.09913793103448276,2.9933237633012055,2025-03
1786,2025-03-22,Instagram,184.55,7794,367,20,448.86,0.04708750320759559,264.31,0.05449591280653951,2.4321863993497694,2025-03
1787,2025-03-22,Email,174.78,12983,1192,153,3666.34,0.0918123700223369,3491.56,0.12835570469798657,20.976885227142695,2025-03
1788,2025-03-23,Google Ads,575.16,9540,546,59,2556.18,0.057232704402515724,1981.02,0.10805860805860806,4.444293761735865,2025-03
1789,2025-03-23,Facebook Ads,150.52,11140,565,21,796.34,0.050718132854578095,645.82,0.03716814159292035,5.290592612277438,2025-03
1790,2025-03-23,Instagram,256.29,2384,123,8,427.74,0.051593959731543626,171.45,0.06504065040650407,1.6689687463420344,2025-03
1791,2025-03-23,Email,139.78,8847,881,121,4243.9,0.09958177913416978,4104.12,0.1373439273552781,30.36128201459436,2025-03
1792,2025-03-24,Google Ads,304.47,10782,666,24,1238.39,0.06176961602671119,933.9200000000001,0.036036036036036036,4.067362958583768,2025-03
1793,2025-03-24,Facebook Ads,196.69,4725,168,11,497.82,0.035555555555555556,301.13,0.06547619047619048,2.530987848899283,2025-03
1794,2025-03-24,Instagram,119.18,8240,334,28,1180.61,0.04053398058252427,1061.4299999999998,0.08383233532934131,9.906108407450914,2025-03
1795,2025-03-24,Email,114.28,7729,793,93,5092.89,0.10260059516108164,4978.610000000001,0.11727616645649433,44.565015750787545,2025-03
1796,2025-03-25,Google Ads,215.98,3513,182,20,336.69,0.05180757187588955,120.71000000000001,0.10989010989010989,1.55889434206871,2025-03
1797,2025-03-25,Facebook Ads,205.47,4445,168,13,649.15,0.03779527559055118,443.67999999999995,0.07738095238095238,3.159341996398501,2025-03
1798,2025-03-25,Instagram,119.98,8959,491,37,2193.11,0.054805223797298804,2073.13,0.07535641547861507,18.278963160526754,2025-03
1799,2025-03-25,Email,58.28,10925,1319,141,6051.25,0.12073226544622426,5992.97,0.1068991660348749,103.83064516129032,2025-03
1800,2025-03-26,Google Ads,440.84,9582,635,70,1385.63,0.06627008975161762,944.7900000000002,0.11023622047244094,3.143158515561202,2025-03
1801,2025-03-26,Facebook Ads,172.88,9326,419,19,929.56,0.04492815783830152,756.68,0.045346062052505964,5.376908838500694,2025-03
1802,2025-03-26,Instagram,127.39,5129,220,12,360.72,0.04289335153051277,233.33000000000004,0.05454545454545454,2.831619436376482,2025-03
1803,2025-03-26,Email,99.39,5707,548,89,4926.88,0.09602242859646049,4827.49,0.1624087591240876,49.571184223764966,2025-03
1804,2025-03-27,Google Ads,344.25,11482,716,82,3809.13,0.06235847413342623,3464.88,0.11452513966480447,11.065010893246187,2025-03
1805,2025-03-27,Facebook Ads,205.01,10146,374,29,352.88,0.03686181746501084,147.87,0.07754010695187166,1.7212818886883567,2025-03
1806,2025-03-27,Instagram,557.01,11600,616,8,391.91,0.05310344827586207,-165.09999999999997,0.012987012987012988,0.7035959857094128,2025-03
1807,2025-03-27,Email,111.19,7047,656,31,736.17,0.0930892578402157,624.98,0.04725609756097561,6.620829211260006,2025-03
1808,2025-03-28,Google Ads,275.97,3528,248,27,530.25,0.07029478458049887,254.27999999999997,0.10887096774193548,1.9214045004891833,2025-03
1809,2025-03-28,Facebook Ads,479.51,2729,133,10,480.95,0.04873580065958227,1.4399999999999977,0.07518796992481203,1.0030030656294968,2025-03
1810,2025-03-28,Instagram,389.3,8134,294,14,546.75,0.03614457831325301,157.45,0.047619047619047616,1.4044438736193168,2025-03
1811,2025-03-28,Email,164.57,9968,1126,202,4035.02,0.11296147672552168,3870.45,0.17939609236234458,24.5185635291973,2025-03
1812,2025-03-29,Google Ads,468.71,8093,530,75,4476.44,0.06548869393302854,4007.7299999999996,0.14150943396226415,9.550553647244564,2025-03
1813,2025-03-29,Facebook Ads,409.66,12595,467,27,620.42,0.0370782056371576,210.75999999999993,0.057815845824411134,1.5144754186398475,2025-03
1814,2025-03-29,Instagram,273.81,11468,650,39,1170.3,0.05667945587722358,896.49,0.06,4.274131697162265,2025-03
1815,2025-03-29,Email,91.83,10774,954,170,5903.99,0.08854650083534435,5812.16,0.17819706498951782,64.29260590221061,2025-03
1816,2025-03-30,Google Ads,475.41,8973,632,81,2695.28,0.070433522790594,2219.8700000000003,0.1281645569620253,5.669380114006858,2025-03
1817,2025-03-30,Facebook Ads,340.16,5274,141,14,306.87,0.026734926052332197,-33.29000000000002,0.09929078014184398,0.9021342897460018,2025-03
1818,2025-03-30,Instagram,317.78,13871,711,43,1624.58,0.051258020330185276,1306.8,0.06047819971870605,5.112278935112342,2025-03
1819,2025-03-30,Email,178.18,4526,423,73,2010.69,0.09346000883782589,1832.51,0.17257683215130024,11.28459984285554,2025-03
1820,2025-03-31,Google Ads,330.38,2532,150,19,441.45,0.05924170616113744,111.07,0.12666666666666668,1.3361886312730795,2025-03
1821,2025-03-31,Facebook Ads,374.85,10161,218,21,824.57,0.02145458124200374,449.72,0.0963302752293578,2.199733226623983,2025-03
1822,2025-03-31,Instagram,355.17,3097,168,7,133.02,0.05424604455925089,-222.15,0.041666666666666664,0.37452487541177465,2025-03
1823,2025-03-31,Email,56.25,14972,1677,233,12131.28,0.11200908362276249,12075.03,0.13893858079904592,215.6672,2025-03
1824,2025-04-01,Google Ads,369.25,11474,721,76,1859.08,0.06283772006275057,1489.83,0.10540915395284327,5.034746106973595,2025-04
1825,2025-04-01,Facebook Ads,441.65,12639,461,47,1653.46,0.03647440462061872,1211.81,0.1019522776572668,3.743824295256425,2025-04
1826,2025-04-01,Instagram,325.13,13824,852,64,1623.84,0.06163194444444445,1298.71,0.07511737089201878,4.994432996032356,2025-04
1827,2025-04-01,Email,104.33,3142,315,57,1614.69,0.10025461489497135,1510.3600000000001,0.18095238095238095,15.47675644589284,2025-04
1828,2025-04-02,Google Ads,582.33,12653,697,100,2758.86,0.055085750414921364,2176.53,0.14347202295552366,4.73762299726959,2025-04
1829,2025-04-02,Facebook Ads,420.83,8297,276,19,294.98,0.03326503555501989,-125.84999999999997,0.06884057971014493,0.7009481263217927,2025-04
1830,2025-04-02,Instagram,270.8,13308,692,32,1838.24,0.05199879771565975,1567.44,0.046242774566473986,6.788183161004431,2025-04
1831,2025-04-02,Email,108.34,13126,1212,178,5145.4,0.09233582203260704,5037.0599999999995,0.14686468646864687,47.49307734908621,2025-04
1832,2025-04-03,Google Ads,599.98,9685,798,83,2943.15,0.08239545689210119,2343.17,0.10401002506265664,4.905413513783793,2025-04
1833,2025-04-03,Facebook Ads,499.77,10744,464,40,893.64,0.04318689501116903,393.87,0.08620689655172414,1.7881025271624948,2025-04
1834,2025-04-03,Instagram,206.06,8100,460,31,755.28,0.056790123456790124,549.22,0.06739130434782609,3.6653401921770357,2025-04
1835,2025-04-03,Email,198.53,11891,954,144,3484.2,0.08022874442855941,3285.6699999999996,0.1509433962264151,17.54999244446683,2025-04
1836,2025-04-04,Google Ads,315.38,7016,294,37,544.09,0.0419042189281642,228.71000000000004,0.12585034013605442,1.7251886612974825,2025-04
1837,2025-04-04,Facebook Ads,464.7,10519,451,36,755.43,0.0428747979845993,290.72999999999996,0.07982261640798226,1.6256294383473209,2025-04
1838,2025-04-04,Instagram,223.71,2822,143,2,91.01,0.050673281360737066,-132.7,0.013986013986013986,0.40682133118769837,2025-04
1839,2025-04-04,Email,128.24,6708,782,140,7640.81,0.11657722122838401,7512.570000000001,0.17902813299232737,59.58211166562695,2025-04
1840,2025-04-05,Google Ads,496.71,8864,675,70,1712.66,0.07615072202166065,1215.95,0.1037037037037037,3.4480078919288926,2025-04
1841,2025-04-05,Facebook Ads,410.18,7255,153,8,232.38,0.021088904203997245,-177.8,0.05228758169934641,0.5665317665415184,2025-04
1842,2025-04-05,Instagram,160.19,10693,617,56,733.75,0.05770129991583279,573.56,0.09076175040518639,4.580498158436856,2025-04
1843,2025-04-05,Email,177.25,9115,890,139,7328.74,0.09764125068568294,7151.49,0.15617977528089888,41.34691114245416,2025-04
1844,2025-04-06,Google Ads,502.01,14909,943,125,5884.25,0.06325038567308337,5382.24,0.1325556733828208,11.721380052190195,2025-04
1845,2025-04-06,Facebook Ads,362.95,3568,117,8,461.21,0.0327914798206278,98.25999999999999,0.06837606837606838,1.2707259953161592,2025-04
1846,2025-04-06,Instagram,387.67,8454,421,23,926.38,0.04979891175774781,538.71,0.05463182897862233,2.389609719606882,2025-04
1847,2025-04-06,Email,129.59,6396,611,99,4454.57,0.09552845528455285,4324.98,0.16202945990180032,34.37433443938575,2025-04
1848,2025-04-07,Google Ads,550.38,6571,383,40,2015.26,0.058286409983259777,1464.88,0.10443864229765012,3.6615792725026344,2025-04
1849,2025-04-07,Facebook Ads,342.51,4964,269,20,732.8,0.05419016921837228,390.28999999999996,0.07434944237918216,2.1394995766546963,2025-04
1850,2025-04-07,Instagram,227.65,13897,771,31,1353.71,0.05547959991365043,1126.06,0.040207522697795074,5.946452888205579,2025-04
1851,2025-04-07,Email,52.11,5665,627,87,3152.14,0.11067961165048544,3100.0299999999997,0.13875598086124402,60.490117060065245,2025-04
1852,2025-04-08,Google Ads,265.77,3154,154,18,533.79,0.04882688649334179,268.02,0.11688311688311688,2.00846596681341,2025-04
1853,2025-04-08,Facebook Ads,237.24,3025,143,12,456.49,0.04727272727272727,219.25,0.08391608391608392,1.9241696172652165,2025-04
1854,2025-04-08,Instagram,201.89,9254,463,25,1352.02,0.050032418413658956,1150.13,0.05399568034557235,6.69681509733023,2025-04
1855,2025-04-08,Email,114.97,8089,955,140,6882.81,0.11806156508839165,6767.84,0.14659685863874344,59.866138992780726,2025-04
1856,2025-04-09,Google Ads,443.35,13751,870,117,6372.87,0.06326812595447603,5929.5199999999995,0.13448275862068965,14.374354347580917,2025-04
1857,2025-04-09,Facebook Ads,157.31,12590,394,32,1190.5,0.03129467831612391,1033.19,0.08121827411167512,7.5678596402008775,2025-04
1858,2025-04-09,Instagram,301.82,8888,470,43,1147.0,0.05288028802880288,845.1800000000001,0.09148936170212765,3.8002783115764363,2025-04
1859,2025-04-09,Email,167.62,13189,1148,220,9124.84,0.08704223216316627,8957.22,0.1916376306620209,54.43765660422384,2025-04
1860,2025-04-10,Google Ads,327.01,3305,159,18,752.88,0.0481089258698941,425.87,0.11320754716981132,2.3023149139170056,2025-04
1861,2025-04-10,Facebook Ads,232.34,3371,169,15,341.4,0.05013349154553545,109.05999999999997,0.08875739644970414,1.4693982956012739,2025-04
1862,2025-04-10,Instagram,333.94,6796,305,16,459.92,0.044879340788699235,125.98000000000002,0.05245901639344262,1.3772533988141582,2025-04
1863,2025-04-10,Email,57.89,11840,1312,161,7710.06,0.11081081081081082,7652.17,0.12271341463414634,133.184660563137,2025-04
1864,2025-04-11,Google Ads,281.08,11500,563,49,1175.81,0.04895652173913043,894.73,0.08703374777975133,4.183186281485698,2025-04
1865,2025-04-11,Facebook Ads,309.04,14777,1003,105,3976.18,0.06787575285917304,3667.14,0.10468594217347957,12.866230908620242,2025-04
1866,2025-04-11,Instagram,272.88,4083,194,12,316.18,0.04751408278226794,43.30000000000001,0.061855670103092786,1.1586778070946937,2025-04
1867,2025-04-11,Email,96.12,9398,857,116,2054.07,0.09118961481166206,1957.9500000000003,0.1353558926487748,21.369850187265918,2025-04
1868,2025-04-12,Google Ads,558.79,13250,777,94,1238.82,0.05864150943396226,680.03,0.12097812097812098,2.2169688076021403,2025-04
1869,2025-04-12,Facebook Ads,459.33,10683,458,12,235.39,0.04287185247589628,-223.94,0.026200873362445413,0.5124638059782727,2025-04
1870,2025-04-12,Instagram,376.59,5236,314,15,520.61,0.0599694423223835,144.02000000000004,0.04777070063694268,1.3824318224063306,2025-04
1871,2025-04-12,Email,182.62,11561,1218,212,2620.38,0.10535420811348499,2437.76,0.17405582922824303,14.348811740225605,2025-04
1872,2025-04-13,Google Ads,226.3,3960,195,18,468.63,0.04924242424242424,242.32999999999998,0.09230769230769231,2.0708351745470615,2025-04
1873,2025-04-13,Facebook Ads,400.63,7072,192,18,964.24,0.027149321266968326,563.61,0.09375,2.4068092753912587,2025-04
1874,2025-04-13,Instagram,199.35,4208,189,12,639.65,0.04491444866920152,440.29999999999995,0.06349206349206349,3.2086782041635313,2025-04
1875,2025-04-13,Email,165.37,14093,1325,248,6066.49,0.09401830696090258,5901.12,0.18716981132075472,36.684344197859346,2025-04
1876,2025-04-14,Google Ads,310.54,5545,348,32,836.5,0.06275924256086564,525.96,0.09195402298850575,2.6936948541250723,2025-04
1877,2025-04-14,Facebook Ads,218.83,13976,488,49,2830.68,0.034917000572409845,2611.85,0.10040983606557377,12.935520723849562,2025-04
1878,2025-04-14,Instagram,261.08,8018,330,7,231.49,0.04115739585931654,-29.589999999999975,0.021212121212121213,0.8866630917726368,2025-04
1879,2025-04-14,Email,135.09,6018,700,127,2520.68,0.1163177135260884,2385.5899999999997,0.18142857142857144,18.659264194240876,2025-04
1880,2025-04-15,Google Ads,531.53,5782,373,42,1207.4,0.06451054998270495,675.8700000000001,0.1126005361930295,2.271555697702858,2025-04
1881,2025-04-15,Facebook Ads,289.29,10496,367,28,1316.77,0.034965701219512195,1027.48,0.07629427792915532,4.551730097825711,2025-04
1882,2025-04-15,Instagram,217.04,6087,261,14,314.28,0.04287826515524889,97.23999999999998,0.05363984674329502,1.4480280132694434,2025-04
1883,2025-04-15,Email,140.44,11303,1134,191,4150.1,0.10032734672210918,4009.6600000000003,0.16843033509700175,29.550697806892625,2025-04
1884,2025-04-16,Google Ads,423.51,6236,370,43,1635.91,0.05933290570878769,1212.4,0.11621621621621622,3.8627423201341173,2025-04
1885,2025-04-16,Facebook Ads,151.51,7623,324,35,1010.11,0.04250295159386069,858.6,0.10802469135802469,6.666952676390998,2025-04
1886,2025-04-16,Instagram,271.71,10336,681,38,2065.9,0.06588622291021672,1794.19,0.055800293685756244,7.6033270766626195,2025-04
1887,2025-04-16,Email,100.4,9956,1120,151,8630.32,0.1124949779027722,8529.92,0.13482142857142856,85.95936254980079,2025-04
1888,2025-04-17,Google Ads,262.05,11744,710,86,3209.29,0.060456403269754766,2947.24,0.12112676056338029,12.246861286014118,2025-04
1889,2025-04-17,Facebook Ads,474.62,13026,656,54,2083.28,0.050360816827882696,1608.6600000000003,0.08231707317073171,4.389364122877249,2025-04
1890,2025-04-17,Instagram,336.31,8957,469,17,395.55,0.05236128167913364,59.24000000000001,0.03624733475479744,1.1761470072254765,2025-04
1891,2025-04-17,Email,142.78,8562,798,102,5508.75,0.09320252277505256,5365.97,0.12781954887218044,38.58208432553579,2025-04
1892,2025-04-18,Google Ads,323.24,12673,684,91,4865.09,0.053973013493253376,4541.85,0.13304093567251463,15.05101472590026,2025-04
1893,2025-04-18,Facebook Ads,259.62,2242,71,7,241.35,0.03166815343443354,-18.27000000000001,0.09859154929577464,0.929627917725907,2025-04
1894,2025-04-18,Instagram,236.63,5229,258,21,339.21,0.04934021801491681,102.57999999999998,0.08139534883720931,1.4335037822761272,2025-04
1895,2025-04-18,Email,146.09,5862,518,96,1489.84,0.08836574547935858,1343.75,0.18532818532818532,10.198097063454034,2025-04
1896,2025-04-19,Google Ads,486.43,6950,409,50,1790.3,0.058848920863309354,1303.87,0.12224938875305623,3.680488456715252,2025-04
1897,2025-04-19,Facebook Ads,172.25,14015,418,14,337.86,0.029825187299322153,165.61,0.03349282296650718,1.9614513788098695,2025-04
1898,2025-04-19,Instagram,260.86,8299,317,13,645.39,0.038197373177491264,384.53,0.04100946372239748,2.4740857164762704,2025-04
1899,2025-04-19,Email,178.34,12566,1295,187,5604.48,0.10305586503262773,5426.139999999999,0.1444015444015444,31.425815857351125,2025-04
1900,2025-04-20,Google Ads,369.8,6750,395,48,1665.96,0.05851851851851852,1296.16,0.12151898734177215,4.505029745808545,2025-04
1901,2025-04-20,Facebook Ads,206.95,4816,152,14,150.16,0.03156146179401993,-56.78999999999999,0.09210526315789473,0.7255858903116695,2025-04
1902,2025-04-20,Instagram,296.95,6779,273,12,272.16,0.040271426464080246,-24.789999999999964,0.04395604395604396,0.9165179323118371,2025-04
1903,2025-04-20,Email,122.79,14960,1706,282,10094.18,0.11403743315508022,9971.39,0.1652989449003517,82.20685723593127,2025-04
1904,2025-04-21,Google Ads,474.46,5704,293,14,506.1,0.05136746143057504,31.640000000000043,0.04778156996587031,1.0666863381528475,2025-04
1905,2025-04-21,Facebook Ads,375.69,9435,340,28,1206.4,0.036036036036036036,830.71,0.08235294117647059,3.2111581356969845,2025-04
1906,2025-04-21,Instagram,145.93,7694,344,14,371.1,0.044710163763971925,225.17000000000002,0.040697674418604654,2.5430000685260055,2025-04
1907,2025-04-21,Email,58.83,7972,764,128,2770.34,0.0958354239839438,2711.51,0.16753926701570682,47.09060003399627,2025-04
1908,2025-04-22,Google Ads,412.3,8214,476,74,3983.48,0.057949841733625516,3571.18,0.15546218487394958,9.661605626970653,2025-04
1909,2025-04-22,Facebook Ads,432.54,2795,110,12,375.21,0.03935599284436494,-57.33000000000004,0.10909090909090909,0.8674573449854348,2025-04
1910,2025-04-22,Instagram,379.02,3891,172,9,370.49,0.04420457465947057,-8.529999999999973,0.05232558139534884,0.9774945913144426,2025-04
1911,2025-04-22,Email,194.29,8031,848,108,4125.35,0.10559083551238949,3931.0600000000004,0.12735849056603774,21.232950743733596,2025-04
1912,2025-04-23,Google Ads,460.21,9773,546,41,624.16,0.055868208329069885,163.95,0.07509157509157509,1.3562504074226984,2025-04
1913,2025-04-23,Facebook Ads,373.68,4069,152,14,812.66,0.03735561563037602,438.97999999999996,0.09210526315789473,2.174748447869835,2025-04
1914,2025-04-23,Instagram,269.86,4402,210,11,279.62,0.04770558836892322,9.759999999999991,0.05238095238095238,1.0361669013562587,2025-04
1915,2025-04-23,Email,179.17,5914,498,81,2426.31,0.08420696652012175,2247.14,0.16265060240963855,13.54194340570408,2025-04
1916,2025-04-24,Google Ads,445.41,9771,593,58,3452.83,0.06068979633609661,3007.42,0.09780775716694773,7.752026223030466,2025-04
1917,2025-04-24,Facebook Ads,336.12,5835,322,15,727.38,0.055184233076263925,391.26,0.046583850931677016,2.1640485540878256,2025-04
1918,2025-04-24,Instagram,213.1,13779,973,31,1101.86,0.07061470353436389,888.7599999999999,0.03186022610483042,5.170624120131393,2025-04
1919,2025-04-24,Email,173.91,10505,898,124,4741.13,0.0854831032841504,4567.22,0.13808463251670378,27.26197458455523,2025-04
1920,2025-04-25,Google Ads,239.0,4749,255,43,1376.04,0.05369551484523057,1137.04,0.16862745098039217,5.757489539748954,2025-04
1921,2025-04-25,Facebook Ads,404.12,4377,182,15,404.01,0.0415809915467215,-0.11000000000001364,0.08241758241758242,0.9997278036226863,2025-04
1922,2025-04-25,Instagram,135.07,9158,702,44,2411.47,0.07665429132998472,2276.3999999999996,0.06267806267806268,17.85348337898867,2025-04
1923,2025-04-25,Email,88.04,2583,241,37,1298.69,0.09330236159504453,1210.65,0.15352697095435686,14.751135847342116,2025-04
1924,2025-04-26,Google Ads,413.37,14598,455,60,2874.6,0.031168653240169885,2461.23,0.13186813186813187,6.954060526888743,2025-04
1925,2025-04-26,Facebook Ads,293.03,14876,668,44,463.6,0.044904544232320515,170.57000000000005,0.0658682634730539,1.5820905709313042,2025-04
1926,2025-04-26,Instagram,106.72,9451,527,41,1052.65,0.055761295101047506,945.9300000000001,0.0777988614800759,9.863661919040482,2025-04
1927,2025-04-26,Email,149.16,7584,698,103,1624.95,0.09203586497890295,1475.79,0.14756446991404013,10.894006436041835,2025-04
1928,2025-04-27,Google Ads,322.15,13797,977,98,4059.3,0.07081249547002971,3737.15,0.10030706243602866,12.60065187024678,2025-04
1929,2025-04-27,Facebook Ads,325.56,13727,679,37,1800.27,0.049464558898521166,1474.71,0.054491899852724596,5.529764098783634,2025-04
1930,2025-04-27,Instagram,394.09,10412,578,41,934.13,0.05551286976565501,540.04,0.07093425605536333,2.3703468750792966,2025-04
1931,2025-04-27,Email,76.92,6434,677,76,1079.12,0.10522225676095741,1002.1999999999999,0.11225997045790251,14.029121164846591,2025-04
1932,2025-04-28,Google Ads,329.47,2240,139,23,1157.64,0.06205357142857143,828.1700000000001,0.16546762589928057,3.513643123804899,2025-04
1933,2025-04-28,Facebook Ads,277.78,10693,410,34,880.51,0.0383428411110072,602.73,0.08292682926829269,3.1698106415148684,2025-04
1934,2025-04-28,Instagram,340.64,3478,155,12,141.73,0.044565842438182866,-198.91,0.07741935483870968,0.4160697510568342,2025-04
1935,2025-04-28,Email,116.86,14434,1488,171,3348.43,0.1030899265622835,3231.5699999999997,0.11491935483870967,28.653345883963716,2025-04
1936,2025-04-29,Google Ads,352.4,6773,420,63,1224.97,0.06201092573453418,872.57,0.15,3.476078320090806,2025-04
1937,2025-04-29,Facebook Ads,435.83,2626,80,6,164.91,0.030464584920030464,-270.91999999999996,0.075,0.37838147901704794,2025-04
1938,2025-04-29,Instagram,348.7,14584,826,70,2015.9,0.05663741086121777,1667.2,0.0847457627118644,5.781187266991684,2025-04
1939,2025-04-29,Email,183.65,5633,397,61,866.73,0.07047754304988461,683.08,0.15365239294710328,4.719466376259189,2025-04
1940,2025-04-30,Google Ads,537.41,4442,244,32,1874.71,0.054930211616389016,1337.3000000000002,0.13114754098360656,3.4884166651160196,2025-04
1941,2025-04-30,Facebook Ads,388.31,3730,182,10,418.12,0.048793565683646116,29.810000000000002,0.054945054945054944,1.0767685612011022,2025-04
1942,2025-04-30,Instagram,343.96,9346,508,21,1033.11,0.05435480419430772,689.1499999999999,0.04133858267716536,3.0035759972089777,2025-04
1943,2025-04-30,Email,83.23,3460,336,47,2237.45,0.09710982658959537,2154.22,0.13988095238095238,26.882734590892703,2025-04
1944,2025-05-01,Google Ads,325.8,10512,615,70,3396.83,0.05850456621004566,3071.0299999999997,0.11382113821138211,10.426120319214242,2025-05
1945,2025-05-01,Facebook Ads,436.39,9962,491,45,2287.45,0.04928729170849227,1851.06,0.09164969450101833,5.241756227227938,2025-05
1946,2025-05-01,Instagram,343.28,10451,469,17,800.19,0.044876088412592094,456.9100000000001,0.03624733475479744,2.3310125844791427,2025-05
1947,2025-05-01,Email,123.71,11756,1043,165,4977.64,0.08872065328342973,4853.93,0.15819750719079578,40.236359227224966,2025-05
1948,2025-05-02,Google Ads,579.62,14611,859,94,3880.56,0.058791321607008416,3300.94,0.10942956926658906,6.695007073599944,2025-05
1949,2025-05-02,Facebook Ads,408.82,7731,279,12,280.01,0.03608847497089639,-128.81,0.043010752688172046,0.6849224597622425,2025-05
1950,2025-05-02,Instagram,209.64,3075,142,13,425.15,0.04617886178861789,215.51,0.09154929577464789,2.0280003816065637,2025-05
1951,2025-05-02,Email,194.79,12897,1303,214,5972.75,0.10103124757695588,5777.96,0.1642363775901765,30.66250834231737,2025-05
1952,2025-05-03,Google Ads,338.01,14145,808,102,3581.54,0.05712265818310357,3243.5299999999997,0.12623762376237624,10.595958699446761,2025-05
1953,2025-05-03,Facebook Ads,554.92,3286,124,3,39.27,0.03773584905660377,-515.65,0.024193548387096774,0.07076695739926477,2025-05
1954,2025-05-03,Instagram,105.47,3189,176,11,508.44,0.055189714644089054,402.97,0.0625,4.8207073101355835,2025-05
1955,2025-05-03,Email,132.46,6912,749,115,2592.89,0.10836226851851852,2460.43,0.15353805073431243,19.57489053299109,2025-05
