date,channel,spend,impressions,clicks,conversions,revenue
06/01/2025,Instagram,331.11,8350,456,18,801.79
06/01/2025,Email,113.32,4063,476,62,2671.49
07/01/2025,Google Ads,441.45,11073,586,92,3582.44
07/01/2025,Facebook Ads,466.08,3277,96,3,56.71
07/01/2025,Instagram,134.46,3787,125,9,132.95
07/01/2025,Email,180.87,5421,572,75,2385.23
08/01/2025,Google Ads,385.41,3409,207,29,838.7
08/01/2025,Facebook Ads,383.66,5369,231,14,649.6
08/01/2025,Instagram,262,7553,461,22,1219.11
08/01/2025,Email,193.63,10025,1126,155,9057.46
09/01/2025,Google Ads,589.96,13995,783,94,2902.68
09/01/2025,Facebook Ads,171.9,2741,118,8,254.84
09/01/2025,Instagram,357.8,10724,458,33,1223.41
09/01/2025,Email,158.78,12878,1378,181,7393.31
10/01/2025,Google Ads,428.59,10515,543,78,3256.3
10/01/2025,Facebook Ads,163.14,13361,502,36,1041.36
10/01/2025,Instagram,274.12,13569,596,32,1575
10/01/2025,Email,174.99,4849,455,68,3869.19
11/01/2025,Google Ads,327.78,10263,664,71,1039.8
11/01/2025,Facebook Ads,242.55,2816,158,17,298.79
11/01/2025,Instagram,277.88,11687,810,38,1115.53
11/01/2025,Email,127.24,7817,711,117,5943.52
12/01/2025,Google Ads,344.54,6941,524,74,1604.02
12/01/2025,Facebook Ads,352.65,8870,326,23,1050.47
12/01/2025,Instagram,164.33,8416,362,28,1106.11
12/01/2025,Email,60.95,13881,1534,254,9750.04
13/01/2025,Google Ads,352.32,7651,483,42,2455.27
13/01/2025,Facebook Ads,440.27,7697,350,27,1612.25
13/01/2025,Instagram,257.55,13715,795,65,2820.36
13/01/2025,Email,152.44,2491,253,36,1865
14/01/2025,Google Ads,503.08,4016,270,29,1565.18
14/01/2025,Facebook Ads,163.02,13523,534,49,554.03
14/01/2025,Instagram,181.84,4344,206,3,160.8
14/01/2025,Email,196.82,5680,633,73,1516.39
15/01/2025,Google Ads,317.5,4060,290,40,736.51
15/01/2025,Facebook Ads,238.7,7147,314,28,1054.28
15/01/2025,Instagram,362,2872,155,11,551.35
15/01/2025,Email,186.17,7373,754,122,7151.72
16/01/2025,Google Ads,203.51,8510,529,72,4049.89
16/01/2025,Facebook Ads,434.21,3964,254,17,467.43
16/01/2025,Instagram,244.38,2146,59,1,12.44
16/01/2025,Email,56.25,3266,351,42,2043.88
17/01/2025,Google Ads,403.1,7927,477,53,1623.01
17/01/2025,Facebook Ads,394.08,9242,396,22,321.07
17/01/2025,Instagram,166.02,14382,916,75,866.27
17/01/2025,Email,136.09,12144,1320,249,3093.33
18/01/2025,Google Ads,373.25,12179,869,95,4526.47
18/01/2025,Facebook Ads,188.99,10693,601,43,896.59
18/01/2025,Instagram,162.65,4454,230,14,542.07
18/01/2025,Email,196,11160,1219,205,8955.34
19/01/2025,Google Ads,808.59,11410,744,25,1061.54
19/01/2025,Facebook Ads,211.92,10602,323,23,292.34
19/01/2025,Instagram,347.82,14617,671,29,760.18
19/01/2025,Email,65.29,14530,1454,199,11783.26
20/01/2025,Google Ads,406.07,7980,536,81,3903.44
20/01/2025,Facebook Ads,406.75,9564,258,20,892.63
20/01/2025,Instagram,321.5,5380,283,26,356.33
20/01/2025,Email,73.78,13138,1293,175,6113.34
21/01/2025,Google Ads,204.07,2937,164,18,662.49
21/01/2025,Facebook Ads,360.65,3743,141,10,378.71
21/01/2025,Instagram,233.34,13816,612,44,1117.02
21/01/2025,Email,128.41,9150,1051,166,2063.29
22/01/2025,Google Ads,259.69,10443,601,72,1441.76
22/01/2025,Facebook Ads,490.55,3643,171,12,694.17
22/01/2025,Instagram,323.71,6247,319,25,315.32
22/01/2025,Email,107.45,8495,932,150,4793.56
23/01/2025,Google Ads,427.77,9951,425,36,2108.02
23/01/2025,Facebook Ads,218.66,9267,357,27,1315.79
23/01/2025,Instagram,343.13,12096,633,75,2131.24
23/01/2025,Email,77.01,11736,1154,171,5057.63
24/01/2025,Google Ads,454.12,4666,151,19,617.76
24/01/2025,Facebook Ads,440.76,5413,216,12,177.01
24/01/2025,Instagram,189.64,2031,89,5,197.51
24/01/2025,Email,171.38,3304,326,47,1394.6
25/01/2025,Google Ads,512.07,3750,272,23,1055.92
25/01/2025,Facebook Ads,254.7,8851,290,22,411.67
25/01/2025,Instagram,372.94,6612,294,15,825.28
25/01/2025,Email,80.68,14186,1352,164,3692.72
26/01/2025,Google Ads,290.74,11778,552,60,2700.97
26/01/2025,Facebook Ads,242.61,7392,339,26,1479.28
26/01/2025,Instagram,189.08,11498,645,39,483.32
26/01/2025,Email,152.85,2916,292,47,1346.9
27/01/2025,Google Ads,525.57,3204,254,35,1150
27/01/2025,Facebook Ads,454.37,2137,85,8,346.76
27/01/2025,Instagram,215.35,4061,177,6,163.72
27/01/2025,Email,190.56,4082,397,54,1695.46
28/01/2025,Google Ads,481.27,8097,618,88,4637.43
28/01/2025,Facebook Ads,223.22,4213,174,17,210.48
28/01/2025,Instagram,148.96,5204,258,7,331.75
28/01/2025,Email,150.08,11830,1113,161,6617.6
29/01/2025,Google Ads,584.42,13371,1091,109,5201.48
29/01/2025,Facebook Ads,454.66,14590,432,52,1639.8
29/01/2025,Instagram,355.68,10558,611,33,1923.77
29/01/2025,Email,108.15,8091,768,134,6304.26
30/01/2025,Google Ads,441.23,14031,764,83,1937.85
30/01/2025,Facebook Ads,457.71,3237,174,10,204.78
30/01/2025,Instagram,363.38,4820,299,19,609.43
30/01/2025,Email,167.69,11721,1190,194,8719.47
31/01/2025,Google Ads,435.67,13823,782,107,4740.13
31/01/2025,Facebook Ads,351.99,8875,348,37,881.01
31/01/2025,Instagram,371.65,12641,471,23,990.22
31/01/2025,Email,187.69,5733,587,59,2578.27
01/02/2025,Google Ads,244.44,3574,135,13,225.72
01/02/2025,Facebook Ads,393.93,10802,374,35,895.54
01/02/2025,Instagram,374.39,10929,479,47,481.93
01/02/2025,Email,132.56,14887,1605,221,6519
02/02/2025,Google Ads,380.93,5496,304,34,1671.98
02/02/2025,Facebook Ads,283.07,12400,626,55,1463.12
02/02/2025,Instagram,360.87,8801,360,6,273.9
02/02/2025,Email,78.43,14632,1432,246,3557.32
03/02/2025,Google Ads,377.83,10277,578,65,1669.13
03/02/2025,Facebook Ads,434.89,7570,381,38,1671.95
03/02/2025,Instagram,346.03,6088,336,25,1367.37
03/02/2025,Email,145.83,14194,1470,57,1078.46
04/02/2025,Google Ads,340.33,7173,422,58,1502.86
04/02/2025,Facebook Ads,178.71,3792,168,13,752.19
04/02/2025,Instagram,100.51,9063,442,28,1338.32
04/02/2025,Email,211.89,9428,1001,41,554.85
05/02/2025,Google Ads,342.12,10738,738,74,3665.5
05/02/2025,Facebook Ads,431.38,6508,304,23,1086.97
05/02/2025,Instagram,397.99,7249,376,18,525.51
05/02/2025,Email,195.53,8514,848,132,6748.99
06/02/2025,Google Ads,518.61,9022,504,56,1709.37
06/02/2025,Facebook Ads,410.41,12791,699,36,823.2
06/02/2025,Instagram,269.78,10257,500,30,1710.65
06/02/2025,Email,187.67,14986,1552,200,3506.16
07/02/2025,Google Ads,571.49,9603,606,64,3633.88
07/02/2025,Facebook Ads,480.15,3246,122,11,223.31
07/02/2025,Instagram,124.97,5787,279,16,288.23
07/02/2025,Email,155.33,12565,1376,208,3291.73
08/02/2025,Google Ads,524.47,3880,178,17,429.42
08/02/2025,Facebook Ads,223.19,6201,275,15,567.46
08/02/2025,Instagram,340.02,13957,458,22,958.04
08/02/2025,Email,79.23,12664,1185,187,3068.81
09/02/2025,Google Ads,575.44,13810,742,108,4828.34
09/02/2025,Facebook Ads,336.78,6087,205,17,275.06
09/02/2025,Instagram,109.18,10790,654,36,1215.62
09/02/2025,Email,96.05,8832,780,39,415.09
10/02/2025,Google Ads,586.05,5413,310,42,1098.68
10/02/2025,Facebook Ads,203.48,8818,383,30,1219.85
10/02/2025,Instagram,125.48,6892,325,19,935.44
10/02/2025,Email,168.6,11226,983,126,1693.59
11/02/2025,Google Ads,269.61,9384,548,45,478.46
11/02/2025,Facebook Ads,150.7,11198,404,28,456.96
11/02/2025,Instagram,359.78,10910,614,32,519.16
11/02/2025,Email,106.36,3235,315,45,2313.78
12/02/2025,Google Ads,569.06,9620,510,58,3382.13
12/02/2025,Facebook Ads,368.01,14422,454,25,495.2
12/02/2025,Instagram,115.61,14511,774,30,893.06
12/02/2025,Email,64.11,4408,516,84,3595.5
13/02/2025,Google Ads,295.66,13433,1120,124,2369.82
13/02/2025,Facebook Ads,170.62,2663,105,9,463.69
13/02/2025,Instagram,271.72,2845,133,7,355.11
13/02/2025,Email,62.36,13519,1252,145,2671.03
14/02/2025,Google Ads,405.1,14548,806,24,334
14/02/2025,Facebook Ads,367.12,9209,314,38,480.4
14/02/2025,Instagram,291.6,9540,453,24,936.25
14/02/2025,Email,124.26,7524,692,95,5631.8
15/02/2025,Google Ads,215.43,9662,539,86,3103.75
15/02/2025,Facebook Ads,234.47,9794,280,16,355.81
15/02/2025,Instagram,156.94,10052,376,25,578.25
15/02/2025,Email,136.22,3659,329,41,1599.53
16/02/2025,Google Ads,409.94,7996,600,86,1254.55
16/02/2025,Facebook Ads,214.28,2318,103,5,286.6
16/02/2025,Instagram,235.8,10446,638,47,1102.72
16/02/2025,Email,192.53,3117,328,14,469.51
17/02/2025,Google Ads,469.46,11668,751,80,3956.72
17/02/2025,Facebook Ads,199.19,5711,302,24,240.21
17/02/2025,Instagram,120.17,10094,527,39,821.65
17/02/2025,Email,253.5,4222,429,21,579.12
18/02/2025,Google Ads,223.14,2348,160,18,469.99
18/02/2025,Facebook Ads,397.94,5243,247,23,1093.79
18/02/2025,Instagram,298.26,6867,396,14,538.57
18/02/2025,Email,155.8,3793,365,43,1132.63
19/02/2025,Google Ads,575.47,7692,405,51,1087.32
19/02/2025,Facebook Ads,315.31,7047,175,16,924.49
19/02/2025,Instagram,287.53,13209,916,58,1423.14
19/02/2025,Email,71.87,9620,924,155,1822.83
20/02/2025,Google Ads,569.29,5688,412,36,464
20/02/2025,Facebook Ads,268.33,2555,112,11,337.06
20/02/2025,Instagram,166.11,8539,456,18,334.65
20/02/2025,Email,135.26,8154,779,137,7851.36
21/02/2025,Google Ads,460.64,3779,202,12,415.91
21/02/2025,Facebook Ads,210.65,11050,312,20,612.82
21/02/2025,Instagram,150.34,14881,820,65,1857.53
21/02/2025,Email,53.87,14654,1388,186,6253.88
22/02/2025,Google Ads,457.66,3055,216,23,1056.84
22/02/2025,Facebook Ads,362.44,10053,471,35,1628.3
22/02/2025,Instagram,381.34,11650,644,37,1697.69
22/02/2025,Email,144.62,5078,454,68,3854.9
23/02/2025,Google Ads,214.73,4451,243,27,540.91
23/02/2025,Facebook Ads,355.68,5054,171,14,825.21
23/02/2025,Instagram,166.45,10000,485,30,645.66
23/02/2025,Email,172.78,9645,1014,165,1836.9
24/02/2025,Google Ads,598.44,4283,269,42,739.95
24/02/2025,Facebook Ads,468.81,8678,635,55,1029.99
24/02/2025,Instagram,167.84,8436,285,29,426.32
24/02/2025,Email,77.83,6677,666,91,4331.88
25/02/2025,Google Ads,414.71,14627,880,129,3538.82
25/02/2025,Facebook Ads,221.99,6717,301,21,925.88
25/02/2025,Instagram,372.52,4061,199,13,151.85
25/02/2025,Email,146.13,4201,381,64,1999.86
26/02/2025,Google Ads,478.79,7229,414,54,2657
26/02/2025,Facebook Ads,443.51,10321,498,38,1399.53
26/02/2025,Instagram,184.98,3513,235,18,974.84
26/02/2025,Email,141.69,13430,1342,206,8755.01
27/02/2025,Google Ads,418.73,3643,202,34,1716.92
27/02/2025,Facebook Ads,427.39,7264,340,31,1297.51
27/02/2025,Instagram,306.69,8253,326,8,452.51
27/02/2025,Email,169.14,5304,500,76,3423.07
28/02/2025,Google Ads,519.77,10166,626,89,1483.89
28/02/2025,Facebook Ads,411.73,9152,476,40,1717
28/02/2025,Instagram,300.4,12751,514,27,1187.22
28/02/2025,Email,194.22,5810,503,68,2103.36
01/03/2025,Google Ads,317.59,13131,873,132,1504.37
01/03/2025,Facebook Ads,342.39,5050,226,20,866.9
01/03/2025,Instagram,170.68,12024,761,80,2988.21
01/03/2025,Email,107.67,14283,1492,238,7994.58
02/03/2025,Google Ads,464.93,8570,624,71,2708.88
02/03/2025,Facebook Ads,319.34,14168,402,23,1122.2
02/03/2025,Instagram,398.85,2574,116,7,350.82
02/03/2025,Email,77.4,5135,431,56,828.08
03/03/2025,Google Ads,585.19,6482,370,34,1859.97
03/03/2025,Facebook Ads,334.4,8426,133,6,333.76
03/03/2025,Instagram,156.37,4465,185,12,508.02
03/03/2025,Email,162.24,9058,775,114,1503.16
04/03/2025,Google Ads,229.37,3793,232,26,327.02
04/03/2025,Facebook Ads,221.46,6488,192,14,728.73
04/03/2025,Instagram,220.23,8920,367,13,753.37
04/03/2025,Email,177.25,6722,641,97,4796.35
05/03/2025,Google Ads,518.48,7637,513,71,3608.03
05/03/2025,Facebook Ads,268.5,7662,220,10,591.44
05/03/2025,Instagram,160.83,8415,377,15,153.27
05/03/2025,Email,145.89,11253,1300,197,7753.67
06/03/2025,Google Ads,385.44,10871,807,94,1813.64
06/03/2025,Facebook Ads,232.88,3984,90,7,394.89
06/03/2025,Instagram,392.61,7931,574,46,2626.59
06/03/2025,Email,261.34,8604,818,42,1145.67
07/03/2025,Google Ads,366.05,8678,561,61,2134.55
07/03/2025,Facebook Ads,362.66,8681,354,22,1275.53
07/03/2025,Instagram,209.01,14947,609,33,973.72
07/03/2025,Email,179.46,5832,531,70,1094.81
08/03/2025,Google Ads,531.15,3205,174,17,992.78
08/03/2025,Facebook Ads,304.35,11339,610,50,1531.73
08/03/2025,Instagram,118.28,3207,166,2,82.87
08/03/2025,Email,51.01,11450,1104,210,7526.86
09/03/2025,Google Ads,404.21,11927,619,55,1546.5
09/03/2025,Facebook Ads,489.07,2023,77,8,154.24
09/03/2025,Instagram,319.22,6527,258,13,447.54
09/03/2025,Email,169.99,6189,558,78,2882.02
10/03/2025,Google Ads,370.25,12800,788,101,2729.56
10/03/2025,Facebook Ads,361.41,7966,412,37,467.37
10/03/2025,Instagram,375.03,8748,516,40,1424.39
10/03/2025,Email,168.03,13290,1192,173,2446.97
11/03/2025,Google Ads,340.6,3935,245,32,1600.33
11/03/2025,Facebook Ads,207.77,9110,371,26,399.96
11/03/2025,Instagram,226.9,5757,312,25,489.24
11/03/2025,Email,170.75,14095,1404,190,5155.51
12/03/2025,Google Ads,360.38,13662,875,92,3249.09
12/03/2025,Facebook Ads,196.02,7748,267,11,266.47
12/03/2025,Instagram,215.94,9977,658,45,2329.22
12/03/2025,Email,101.69,6637,745,81,4087.18
13/03/2025,Google Ads,524.82,8900,515,55,2400
13/03/2025,Facebook Ads,430.95,8328,239,24,1157.71
13/03/2025,Instagram,374.79,11922,663,59,3410.28
13/03/2025,Email,128.79,12317,1244,162,6437.36
14/03/2025,Google Ads,464.51,2999,226,24,910.07
14/03/2025,Facebook Ads,451.65,14634,549,45,1728.54
14/03/2025,Instagram,303.56,2770,100,10,263.63
14/03/2025,Email,93.88,3311,299,36,991.47
15/03/2025,Google Ads,559.1,12175,888,103,3561.21
15/03/2025,Facebook Ads,258.66,10819,453,39,757.39
15/03/2025,Instagram,227.81,3625,144,12,445.28
15/03/2025,Email,166.31,12145,1110,137,3886.79
16/03/2025,Google Ads,499.13,10905,821,76,3956.4
16/03/2025,Facebook Ads,157.04,6136,355,26,474.43
16/03/2025,Instagram,128.72,4220,229,17,467.87
16/03/2025,Email,106.09,10939,1164,206,8530.22
17/03/2025,Google Ads,372.66,2275,120,12,550.29
17/03/2025,Facebook Ads,441,13455,382,25,548.78
17/03/2025,Instagram,276.28,12203,826,76,804.61
17/03/2025,Email,172.03,10171,907,141,5339.27
18/03/2025,Google Ads,205.72,3087,196,34,824.46
18/03/2025,Facebook Ads,482.79,12178,636,19,925.57
18/03/2025,Instagram,138.13,5852,271,31,782.1
18/03/2025,Email,56.08,6452,762,120,6705.24
19/03/2025,Google Ads,357.41,14572,843,100,1098.11
19/03/2025,Facebook Ads,434.47,8589,243,21,734.68
19/03/2025,Instagram,352.26,8706,407,30,1325.65
19/03/2025,Email,181.06,10128,1170,152,4165.44
20/03/2025,Google Ads,455.72,3360,211,18,588
20/03/2025,Facebook Ads,400.21,12967,609,50,2217.22
20/03/2025,Instagram,350.03,7599,398,27,354.28
20/03/2025,Email,75.32,4746,487,60,1947.05
21/03/2025,Google Ads,478.6,14843,856,95,5335.62
21/03/2025,Facebook Ads,244.23,12634,376,29,421.6
21/03/2025,Instagram,115.43,8127,512,21,1007.78
21/03/2025,Email,99.26,2592,239,30,454.64
22/03/2025,Google Ads,314.28,7360,498,63,2197.4
22/03/2025,Facebook Ads,438.87,6573,232,23,1313.68
22/03/2025,Instagram,184.55,7794,367,20,448.86
22/03/2025,Email,174.78,12983,1192,153,3666.34
23/03/2025,Google Ads,575.16,9540,546,59,2556.18
23/03/2025,Facebook Ads,150.52,11140,565,21,796.34
23/03/2025,Instagram,256.29,2384,123,8,427.74
23/03/2025,Email,139.78,8847,881,121,4243.9
24/03/2025,Google Ads,304.47,10782,666,24,1238.39
24/03/2025,Facebook Ads,196.69,4725,168,11,497.82
24/03/2025,Instagram,119.18,8240,334,28,1180.61
24/03/2025,Email,114.28,7729,793,93,5092.89
25/03/2025,Google Ads,215.98,3513,182,20,336.69
25/03/2025,Facebook Ads,205.47,4445,168,13,649.15
25/03/2025,Instagram,119.98,8959,491,37,2193.11
25/03/2025,Email,58.28,10925,1319,141,6051.25
26/03/2025,Google Ads,440.84,9582,635,70,1385.63
26/03/2025,Facebook Ads,172.88,9326,419,19,929.56
26/03/2025,Instagram,127.39,5129,220,12,360.72
26/03/2025,Email,99.39,5707,548,89,4926.88
27/03/2025,Google Ads,344.25,11482,716,82,3809.13
27/03/2025,Facebook Ads,205.01,10146,374,29,352.88
27/03/2025,Instagram,557.01,11600,616,8,391.91
27/03/2025,Email,111.19,7047,656,31,736.17
28/03/2025,Google Ads,275.97,3528,248,27,530.25
28/03/2025,Facebook Ads,479.51,2729,133,10,480.95
28/03/2025,Instagram,389.3,8134,294,14,546.75
28/03/2025,Email,164.57,9968,1126,202,4035.02
29/03/2025,Google Ads,468.71,8093,530,75,4476.44
29/03/2025,Facebook Ads,409.66,12595,467,27,620.42
29/03/2025,Instagram,273.81,11468,650,39,1170.3
29/03/2025,Email,91.83,10774,954,170,5903.99
30/03/2025,Google Ads,475.41,8973,632,81,2695.28
30/03/2025,Facebook Ads,340.16,5274,141,14,306.87
30/03/2025,Instagram,317.78,13871,711,43,1624.58
30/03/2025,Email,178.18,4526,423,73,2010.69
31/03/2025,Google Ads,330.38,2532,150,19,441.45
31/03/2025,Facebook Ads,374.85,10161,218,21,824.57
31/03/2025,Instagram,355.17,3097,168,7,133.02
31/03/2025,Email,56.25,14972,1677,233,12131.28
01/04/2025,Google Ads,369.25,11474,721,76,1859.08
01/04/2025,Facebook Ads,441.65,12639,461,47,1653.46
01/04/2025,Instagram,325.13,13824,852,64,1623.84
01/04/2025,Email,104.33,3142,315,57,1614.69
02/04/2025,Google Ads,582.33,12653,697,100,2758.86
02/04/2025,Facebook Ads,420.83,8297,276,19,294.98
02/04/2025,Instagram,270.8,13308,692,32,1838.24
02/04/2025,Email,108.34,13126,1212,178,5145.4
03/04/2025,Google Ads,599.98,9685,798,83,2943.15
03/04/2025,Facebook Ads,499.77,10744,464,40,893.64
03/04/2025,Instagram,206.06,8100,460,31,755.28
03/04/2025,Email,198.53,11891,954,144,3484.2
04/04/2025,Google Ads,315.38,7016,294,37,544.09
04/04/2025,Facebook Ads,464.7,10519,451,36,755.43
04/04/2025,Instagram,223.71,2822,143,2,91.01
04/04/2025,Email,128.24,6708,782,140,7640.81
05/04/2025,Google Ads,496.71,8864,675,70,1712.66
05/04/2025,Facebook Ads,410.18,7255,153,8,232.38
05/04/2025,Instagram,160.19,10693,617,56,733.75
05/04/2025,Email,177.25,9115,890,139,7328.74
06/04/2025,Google Ads,502.01,14909,943,125,5884.25
06/04/2025,Facebook Ads,362.95,3568,117,8,461.21
06/04/2025,Instagram,387.67,8454,421,23,926.38
06/04/2025,Email,129.59,6396,611,99,4454.57
07/04/2025,Google Ads,550.38,6571,383,40,2015.26
07/04/2025,Facebook Ads,342.51,4964,269,20,732.8
07/04/2025,Instagram,227.65,13897,771,31,1353.71
07/04/2025,Email,52.11,5665,627,87,3152.14
08/04/2025,Google Ads,265.77,3154,154,18,533.79
08/04/2025,Facebook Ads,237.24,3025,143,12,456.49
08/04/2025,Instagram,201.89,9254,463,25,1352.02
08/04/2025,Email,114.97,8089,955,140,6882.81
09/04/2025,Google Ads,443.35,13751,870,117,6372.87
09/04/2025,Facebook Ads,157.31,12590,394,32,1190.5
09/04/2025,Instagram,301.82,8888,470,43,1147
09/04/2025,Email,167.62,13189,1148,220,9124.84
10/04/2025,Google Ads,327.01,3305,159,18,752.88
10/04/2025,Facebook Ads,232.34,3371,169,15,341.4
10/04/2025,Instagram,333.94,6796,305,16,459.92
10/04/2025,Email,57.89,11840,1312,161,7710.06
11/04/2025,Google Ads,281.08,11500,563,49,1175.81
11/04/2025,Facebook Ads,309.04,14777,1003,105,3976.18
11/04/2025,Instagram,272.88,4083,194,12,316.18
11/04/2025,Email,96.12,9398,857,116,2054.07
12/04/2025,Google Ads,558.79,13250,777,94,1238.82
12/04/2025,Facebook Ads,459.33,10683,458,12,235.39
12/04/2025,Instagram,376.59,5236,314,15,520.61
12/04/2025,Email,182.62,11561,1218,212,2620.38
13/04/2025,Google Ads,226.3,3960,195,18,468.63
13/04/2025,Facebook Ads,400.63,7072,192,18,964.24
13/04/2025,Instagram,199.35,4208,189,12,639.65
13/04/2025,Email,165.37,14093,1325,248,6066.49
14/04/2025,Google Ads,310.54,5545,348,32,836.5
14/04/2025,Facebook Ads,218.83,13976,488,49,2830.68
14/04/2025,Instagram,261.08,8018,330,7,231.49
14/04/2025,Email,135.09,6018,700,127,2520.68
15/04/2025,Google Ads,531.53,5782,373,42,1207.4
15/04/2025,Facebook Ads,289.29,10496,367,28,1316.77
15/04/2025,Instagram,217.04,6087,261,14,314.28
15/04/2025,Email,140.44,11303,1134,191,4150.1
16/04/2025,Google Ads,423.51,6236,370,43,1635.91
16/04/2025,Facebook Ads,151.51,7623,324,35,1010.11
16/04/2025,Instagram,271.71,10336,681,38,2065.9
16/04/2025,Email,100.4,9956,1120,151,8630.32
17/04/2025,Google Ads,262.05,11744,710,86,3209.29
17/04/2025,Facebook Ads,474.62,13026,656,54,2083.28
17/04/2025,Instagram,336.31,8957,469,17,395.55
17/04/2025,Email,142.78,8562,798,102,5508.75
18/04/2025,Google Ads,323.24,12673,684,91,4865.09
18/04/2025,Facebook Ads,259.62,2242,71,7,241.35
18/04/2025,Instagram,236.63,5229,258,21,339.21
18/04/2025,Email,146.09,5862,518,96,1489.84
19/04/2025,Google Ads,486.43,6950,409,50,1790.3
19/04/2025,Facebook Ads,172.25,14015,418,14,337.86
19/04/2025,Instagram,260.86,8299,317,13,645.39
19/04/2025,Email,178.34,12566,1295,187,5604.48
20/04/2025,Google Ads,369.8,6750,395,48,1665.96
20/04/2025,Facebook Ads,206.95,4816,152,14,150.16
20/04/2025,Instagram,296.95,6779,273,12,272.16
20/04/2025,Email,122.79,14960,1706,282,10094.18
21/04/2025,Google Ads,474.46,5704,293,14,506.1
21/04/2025,Facebook Ads,375.69,9435,340,28,1206.4
21/04/2025,Instagram,145.93,7694,344,14,371.1
21/04/2025,Email,58.83,7972,764,128,2770.34
22/04/2025,Google Ads,412.3,8214,476,74,3983.48
22/04/2025,Facebook Ads,432.54,2795,110,12,375.21
22/04/2025,Instagram,379.02,3891,172,9,370.49
22/04/2025,Email,194.29,8031,848,108,4125.35
23/04/2025,Google Ads,460.21,9773,546,41,624.16
23/04/2025,Facebook Ads,373.68,4069,152,14,812.66
23/04/2025,Instagram,269.86,4402,210,11,279.62
23/04/2025,Email,179.17,5914,498,81,2426.31
24/04/2025,Google Ads,445.41,9771,593,58,3452.83
24/04/2025,Facebook Ads,336.12,5835,322,15,727.38
24/04/2025,Instagram,213.1,13779,973,31,1101.86
24/04/2025,Email,173.91,10505,898,124,4741.13
25/04/2025,Google Ads,239,4749,255,43,1376.04
25/04/2025,Facebook Ads,404.12,4377,182,15,404.01
25/04/2025,Instagram,135.07,9158,702,44,2411.47
25/04/2025,Email,88.04,2583,241,37,1298.69
26/04/2025,Google Ads,413.37,14598,455,60,2874.6
26/04/2025,Facebook Ads,293.03,14876,668,44,463.6
26/04/2025,Instagram,106.72,9451,527,41,1052.65
26/04/2025,Email,149.16,7584,698,103,1624.95
27/04/2025,Google Ads,322.15,13797,977,98,4059.3
27/04/2025,Facebook Ads,325.56,13727,679,37,1800.27
27/04/2025,Instagram,394.09,10412,578,41,934.13
27/04/2025,Email,76.92,6434,677,76,1079.12
28/04/2025,Google Ads,329.47,2240,139,23,1157.64
28/04/2025,Facebook Ads,277.78,10693,410,34,880.51
28/04/2025,Instagram,340.64,3478,155,12,141.73
28/04/2025,Email,116.86,14434,1488,171,3348.43
29/04/2025,Google Ads,352.4,6773,420,63,1224.97
29/04/2025,Facebook Ads,435.83,2626,80,6,164.91
29/04/2025,Instagram,348.7,14584,826,70,2015.9
29/04/2025,Email,183.65,5633,397,61,866.73
30/04/2025,Google Ads,537.41,4442,244,32,1874.71
30/04/2025,Facebook Ads,388.31,3730,182,10,418.12
30/04/2025,Instagram,343.96,9346,508,21,1033.11
30/04/2025,Email,83.23,3460,336,47,2237.45
01/05/2025,Google Ads,325.8,10512,615,70,3396.83
01/05/2025,Facebook Ads,436.39,9962,491,45,2287.45
01/05/2025,Instagram,343.28,10451,469,17,800.19
01/05/2025,Email,123.71,11756,1043,165,4977.64
02/05/2025,Google Ads,579.62,14611,859,94,3880.56
02/05/2025,Facebook Ads,408.82,7731,279,12,280.01
02/05/2025,Instagram,209.64,3075,142,13,425.15
02/05/2025,Email,194.79,12897,1303,214,5972.75
03/05/2025,Google Ads,338.01,14145,808,102,3581.54
03/05/2025,Facebook Ads,554.92,3286,124,3,39.27
03/05/2025,Instagram,105.47,3189,176,11,508.44
03/05/2025,Email,132.46,6912,749,115,2592.89
04/05/2025,Google Ads,201.24,11537,635,64,3198.17
04/05/2025,Facebook Ads,284.64,10755,335,29,581.91
04/05/2025,Instagram,249.72,14421,638,52,1028.06
04/05/2025,Email,121.95,2079,193,32,1767.28
05/05/2025,Google Ads,354.74,13578,786,96,4701.27
05/05/2025,Facebook Ads,242.87,6534,299,23,466.19
05/05/2025,Instagram,323.68,2400,87,6,133.44
05/05/2025,Email,153.01,5328,573,95,5159.38
06/05/2025,Google Ads,434.91,10911,736,106,1099.65
06/05/2025,Facebook Ads,355.38,14351,639,64,3404
06/05/2025,Instagram,257.85,2135,78,6,105.96
06/05/2025,Email,76.79,11876,1259,238,3334.39
07/05/2025,Google Ads,528.45,4013,227,30,1178.7
07/05/2025,Facebook Ads,382.18,2367,126,12,361.73
07/05/2025,Instagram,208.05,13294,551,41,2387.21
07/05/2025,Email,70.09,3753,345,48,2683.91
08/05/2025,Google Ads,329.7,9975,520,54,721.17
08/05/2025,Facebook Ads,204.35,14951,607,61,3194.39
08/05/2025,Instagram,181.5,8457,419,27,807.56
08/05/2025,Email,151.32,14662,1647,261,14792.16
09/05/2025,Google Ads,597.47,12082,596,56,3181.19
09/05/2025,Facebook Ads,422.48,12536,353,26,1475.17
09/05/2025,Instagram,368.79,8863,513,54,1368.03
09/05/2025,Email,183.19,8001,711,91,5449.65
10/05/2025,Google Ads,424.79,14864,1080,119,4313.34
10/05/2025,Facebook Ads,246.72,10507,469,54,2488.99
